strategy,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,excess_cumulative_return,tracking_error,active_tracking_error_annualized,information_ratio,correlation,active_return_mean_daily,active_return_std_daily,experiment_name,base_experiment,te_target,lookback_days,min_active_scale,benchmark_cumulative_return,excess_cumulative_return_pct_point,average_active_scale,min_active_scale_realized
consensus_multiplier_balanced_te_overlay_10_40d_floor75,441,5.639611257997187,1.9498219403002781,0.5486645229052391,3.5537598275459037,-0.33516490394361786,0.680859408557831,0.08309640916439773,0.08309640916439773,0.7924207202044703,0.988467694294487,0.00026129887458911665,0.005234581749796784,consensus_multiplier_balanced_te_overlay_10_40d_floor75,consensus_multiplier_balanced,0.1,40,0.75,4.958751849439356,0.680859408557831,0.9740556080449728,0.7709678653983985
consensus_multiplier_return_focus_te_overlay_08_60d_floor75,441,5.680463188999898,1.9601794748540136,0.5515967717651687,3.553645661451624,-0.32221626589812946,0.7217113395605423,0.10376224823659876,0.10376224823659876,0.682764725871216,0.982148482414013,0.00028113175782953334,0.006536407245499777,consensus_multiplier_return_focus_te_overlay_08_60d_floor75,consensus_multiplier_return_focus,0.08,60,0.75,4.958751849439356,0.7217113395605423,0.8157547369314457,0.75
consensus_multiplier_return_focus_te_overlay_06_60d_floor75,441,5.660785421079167,1.9551938031749594,0.5502216274293561,3.5534659230129773,-0.32221626589812946,0.7020335716398112,0.09959043213446056,0.09959043213446056,0.6871213693181931,0.9834830299876568,0.000271550452774687,0.006273607533077099,consensus_multiplier_return_focus_te_overlay_06_60d_floor75,consensus_multiplier_return_focus,0.06,60,0.75,4.958751849439356,0.7020335716398112,0.7784646419053485,0.75
consensus_multiplier_balanced_te_overlay_08_40d_floor75,441,5.627086986698575,1.9466410899762532,0.5480894985409752,3.5516847068923036,-0.3351582668125679,0.668335137259219,0.07866545503311595,0.07866545503311595,0.8194869471988829,0.9896499285382274,0.00025581473648848883,0.004955457875937121,consensus_multiplier_balanced_te_overlay_08_40d_floor75,consensus_multiplier_balanced,0.08,40,0.75,4.958751849439356,0.668335137259219,0.9361594067605974,0.75
consensus_multiplier_balanced_te_overlay_10_60d_floor25,441,5.633044555622644,1.9481544838195517,0.5486882127050972,3.550567405512362,-0.33516490394361786,0.6742927061832882,0.08355148606458519,0.08355148606458519,0.7814762154847849,0.988341060118808,0.0002591011870154039,0.005263248899923122,consensus_multiplier_balanced_te_overlay_10_60d_floor25,consensus_multiplier_balanced,0.1,60,0.25,4.958751849439356,0.6742927061832882,0.9878357364367735,0.8907957614605582
consensus_multiplier_balanced_te_overlay_10_60d_floor50,441,5.633044555622644,1.9481544838195517,0.5486882127050972,3.550567405512362,-0.33516490394361786,0.6742927061832882,0.08355148606458519,0.08355148606458519,0.7814762154847849,0.988341060118808,0.0002591011870154039,0.005263248899923122,consensus_multiplier_balanced_te_overlay_10_60d_floor50,consensus_multiplier_balanced,0.1,60,0.5,4.958751849439356,0.6742927061832882,0.9878357364367735,0.8907957614605582
consensus_multiplier_balanced_te_overlay_10_60d_floor75,441,5.633044555622644,1.9481544838195517,0.5486882127050972,3.550567405512362,-0.33516490394361786,0.6742927061832882,0.08355148606458519,0.08355148606458519,0.7814762154847849,0.988341060118808,0.0002591011870154039,0.005263248899923122,consensus_multiplier_balanced_te_overlay_10_60d_floor75,consensus_multiplier_balanced,0.1,60,0.75,4.958751849439356,0.6742927061832882,0.9878357364367735,0.8907957614605582
consensus_multiplier_return_focus_te_overlay_10_60d_floor75,441,5.6968269339602085,1.9643206954911396,0.5535923200008707,3.5483163774527258,-0.3205945722559075,0.7380750845208528,0.11152516616445649,0.11152516616445649,0.657473366404411,0.9794999804989737,0.0002909715334799862,0.007025425109435882,consensus_multiplier_return_focus_te_overlay_10_60d_floor75,consensus_multiplier_return_focus,0.1,60,0.75,4.958751849439356,0.7380750845208528,0.8651903117304482,0.75
consensus_multiplier_balanced_te_overlay_12_40d_floor25,441,5.628553381979943,1.947013650627957,0.5487836116790206,3.5478713452666852,-0.33516490394361786,0.6698015325405873,0.08429877189597357,0.08429877189597357,0.7705039100434327,0.9881343292055506,0.0002577481482448693,0.0053103234824977835,consensus_multiplier_balanced_te_overlay_12_40d_floor25,consensus_multiplier_balanced,0.12,40,0.25,4.958751849439356,0.6698015325405873,0.9965720200318551,0.9251614384780781
consensus_multiplier_balanced_te_overlay_12_40d_floor50,441,5.628553381979943,1.947013650627957,0.5487836116790206,3.5478713452666852,-0.33516490394361786,0.6698015325405873,0.08429877189597357,0.08429877189597357,0.7705039100434327,0.9881343292055506,0.0002577481482448693,0.0053103234824977835,consensus_multiplier_balanced_te_overlay_12_40d_floor50,consensus_multiplier_balanced,0.12,40,0.5,4.958751849439356,0.6698015325405873,0.9965720200318551,0.9251614384780781
consensus_multiplier_balanced_te_overlay_12_40d_floor75,441,5.628553381979943,1.947013650627957,0.5487836116790206,3.5478713452666852,-0.33516490394361786,0.6698015325405873,0.08429877189597357,0.08429877189597357,0.7705039100434327,0.9881343292055506,0.0002577481482448693,0.0053103234824977835,consensus_multiplier_balanced_te_overlay_12_40d_floor75,consensus_multiplier_balanced,0.12,40,0.75,4.958751849439356,0.6698015325405873,0.9965720200318551,0.9251614384780781
consensus_multiplier_balanced_te_overlay_06_10d_floor50,441,5.557618011643276,1.9289507267769195,0.5438553010715463,3.5468087246301536,-0.34616498547766295,0.5988661622039206,0.06467697495728161,0.06467697495728161,0.8690466109365123,0.992905106142427,0.00022304486465179072,0.0040742664592599885,consensus_multiplier_balanced_te_overlay_06_10d_floor50,consensus_multiplier_balanced,0.06,10,0.5,4.958751849439356,0.5988661622039206,0.8411776112196891,0.5
consensus_multiplier_balanced_te_overlay_12_60d_floor25,441,5.625068270985068,1.9461281458795323,0.5487736555307468,3.5463221061465378,-0.33516490394361786,0.6663164215457122,0.08444679193659327,0.08444679193659327,0.7655160546650562,0.9880917845906264,0.0002565292658429435,0.005319647868605722,consensus_multiplier_balanced_te_overlay_12_60d_floor25,consensus_multiplier_balanced,0.12,60,0.25,4.958751849439356,0.6663164215457122,1.0,1.0
consensus_multiplier_balanced_te_overlay_12_60d_floor50,441,5.625068270985068,1.9461281458795323,0.5487736555307468,3.5463221061465378,-0.33516490394361786,0.6663164215457122,0.08444679193659327,0.08444679193659327,0.7655160546650562,0.9880917845906264,0.0002565292658429435,0.005319647868605722,consensus_multiplier_balanced_te_overlay_12_60d_floor50,consensus_multiplier_balanced,0.12,60,0.5,4.958751849439356,0.6663164215457122,1.0,1.0
consensus_multiplier_balanced_te_overlay_12_60d_floor75,441,5.625068270985068,1.9461281458795323,0.5487736555307468,3.5463221061465378,-0.33516490394361786,0.6663164215457122,0.08444679193659327,0.08444679193659327,0.7655160546650562,0.9880917845906264,0.0002565292658429435,0.005319647868605722,consensus_multiplier_balanced_te_overlay_12_60d_floor75,consensus_multiplier_balanced,0.12,60,0.75,4.958751849439356,0.6663164215457122,1.0,1.0
consensus_multiplier_balanced_te_overlay_06_20d_floor25,441,5.566729354158965,1.9312755023663284,0.545039047943441,3.5433709009537564,-0.3429031465685921,0.6079775047196092,0.06382335937339657,0.06382335937339657,0.9033813776819717,0.993120446507331,0.00022879696158345468,0.00402049373187406,consensus_multiplier_balanced_te_overlay_06_20d_floor25,consensus_multiplier_balanced,0.06,20,0.25,4.958751849439356,0.6079775047196092,0.8200193736136818,0.34882891483203426
consensus_multiplier_return_focus_te_overlay_08_10d_floor75,441,5.647744213867376,1.9518861298409793,0.5510117509680437,3.5423675201333054,-0.3326231464388646,0.68899236442802,0.10516402801993262,0.10516402801993262,0.6440276505872163,0.9816180152602627,0.0002687640551268468,0.006624711071680239,consensus_multiplier_return_focus_te_overlay_08_10d_floor75,consensus_multiplier_return_focus,0.08,10,0.75,4.958751849439356,0.68899236442802,0.8705794890221233,0.75
consensus_multiplier_return_focus_te_overlay_10_40d_floor25,441,5.651846144083079,1.952926811996897,0.5520071908613621,3.537864803807201,-0.3222962039023394,0.6930942946437231,0.10619296118124735,0.10619296118124735,0.645880560755942,0.9813221433016257,0.000272174481413008,0.006689527768359913,consensus_multiplier_return_focus_te_overlay_10_40d_floor25,consensus_multiplier_return_focus,0.1,40,0.25,4.958751849439356,0.6930942946437231,0.8408578574667184,0.540212104523947
consensus_multiplier_return_focus_te_overlay_10_40d_floor50,441,5.651846144083079,1.952926811996897,0.5520071908613621,3.537864803807201,-0.3222962039023394,0.6930942946437231,0.10619296118124735,0.10619296118124735,0.645880560755942,0.9813221433016257,0.000272174481413008,0.006689527768359913,consensus_multiplier_return_focus_te_overlay_10_40d_floor50,consensus_multiplier_return_focus,0.1,40,0.5,4.958751849439356,0.6930942946437231,0.8408578574667184,0.540212104523947
consensus_multiplier_return_focus_te_overlay_06_60d_floor50,441,5.576480407267087,1.93376197039193,0.5467270182360011,3.5369789783412515,-0.3279704659307392,0.6177285578277312,0.07808613485234765,0.07808613485234765,0.759916631202706,0.9897480321567088,0.00023547203389141368,0.0049189641347991715,consensus_multiplier_return_focus_te_overlay_06_60d_floor50,consensus_multiplier_return_focus,0.06,60,0.5,4.958751849439356,0.6177285578277312,0.604586817962464,0.5
consensus_multiplier_balanced_te_overlay_06_20d_floor50,441,5.549933833703196,1.9269890185511307,0.5450108842490846,3.535689055469294,-0.3429031465685921,0.5911819842638399,0.06420139742132958,0.06420139742132958,0.8749329806040073,0.9930376289016621,0.00022290444446343774,0.004044307890468132,consensus_multiplier_balanced_te_overlay_06_20d_floor50,consensus_multiplier_balanced,0.06,20,0.5,4.958751849439356,0.5911819842638399,0.8289985486808754,0.5
consensus_multiplier_return_focus_te_overlay_06_20d_floor75,441,5.618791443328829,1.9445328118357903,0.5500768183142231,3.53502046822305,-0.33249738231572834,0.660039593889473,0.09899990489431332,0.09899990489431332,0.6540440382964569,0.9836712638818548,0.0002569456253493724,0.006236407813557125,consensus_multiplier_return_focus_te_overlay_06_20d_floor75,consensus_multiplier_return_focus,0.06,20,0.75,4.958751849439356,0.660039593889473,0.79339293357243,0.75
consensus_multiplier_return_focus_te_overlay_06_20d_floor50,441,5.553635617592125,1.9279341769709673,0.5455684251753817,3.5338082044451196,-0.34662375087444475,0.5948837681527692,0.07712025032442633,0.07712025032442633,0.7360132447952993,0.9899599355007764,0.00022524414952661414,0.004858119128701914,consensus_multiplier_return_focus_te_overlay_06_20d_floor50,consensus_multiplier_return_focus,0.06,20,0.5,4.958751849439356,0.5948837681527692,0.6579147971089231,0.5
consensus_multiplier_return_focus_te_overlay_06_10d_floor25,441,5.524032304816696,1.9203692914637536,0.5435510174650101,3.533006525164628,-0.3525101038429397,0.5652804553773407,0.0721746885844437,0.0721746885844437,0.7353930513547733,0.991153584518073,0.00021062208122497847,0.004546578022570726,consensus_multiplier_return_focus_te_overlay_06_10d_floor25,consensus_multiplier_return_focus,0.06,10,0.25,4.958751849439356,0.5652804553773407,0.6481043242128595,0.25
revision_momentum_proxy_balanced_te_overlay_12_10d_floor75,441,5.667141681081086,1.9568049508625975,0.5542330326726458,3.5306537782968483,-0.3438546991703745,0.7083898316417301,0.09014585743642411,0.09014585743642411,0.7898291635072163,0.9867414114591853,0.00028253899671687156,0.005678655249987161,revision_momentum_proxy_balanced_te_overlay_12_10d_floor75,revision_momentum_proxy_balanced,0.12,10,0.75,4.958751849439356,0.7083898316417301,0.9721202875769943,0.75
revision_momentum_proxy_balanced_te_overlay_10_10d_floor75,441,5.656766737033417,1.9541748305910458,0.5535743694127517,3.530103520985072,-0.3440644566563107,0.698014887594061,0.0880338902161382,0.0880338902161382,0.7947295315088846,0.9873254974230847,0.0002776314774935559,0.005545613820415806,revision_momentum_proxy_balanced_te_overlay_10_10d_floor75,revision_momentum_proxy_balanced,0.1,10,0.75,4.958751849439356,0.698014887594061,0.9545288481776918,0.75
consensus_multiplier_balanced_te_overlay_06_60d_floor25,441,5.55612140440548,1.928568732387431,0.5463471662708212,3.5299327084483316,-0.33804636140243216,0.5973695549661242,0.06771212694172789,0.06771212694172789,0.8479773084082545,0.9922924646662881,0.00022785058393112883,0.004265463062644013,consensus_multiplier_balanced_te_overlay_06_60d_floor25,consensus_multiplier_balanced,0.06,60,0.25,4.958751849439356,0.5973695549661242,0.7948869749398229,0.5344774568763349
consensus_multiplier_balanced_te_overlay_06_60d_floor50,441,5.55612140440548,1.928568732387431,0.5463471662708212,3.5299327084483316,-0.33804636140243216,0.5973695549661242,0.06771212694172789,0.06771212694172789,0.8479773084082545,0.9922924646662881,0.00022785058393112883,0.004265463062644013,consensus_multiplier_balanced_te_overlay_06_60d_floor50,consensus_multiplier_balanced,0.06,60,0.5,4.958751849439356,0.5973695549661242,0.7948869749398229,0.5344774568763349
revision_momentum_proxy_balanced_te_overlay_12_10d_floor25,441,5.664353656533282,1.9560983397557021,0.5541550333457615,3.5298756161169917,-0.34385469917037437,0.7056018070939265,0.08988196633415611,0.08988196633415611,0.7890107225951967,0.9868153429369202,0.00028141998097456214,0.005662031673087069,revision_momentum_proxy_balanced_te_overlay_12_10d_floor25,revision_momentum_proxy_balanced,0.12,10,0.25,4.958751849439356,0.7056018070939265,0.9670306243887038,0.6274861048742195
revision_momentum_proxy_balanced_te_overlay_12_10d_floor50,441,5.664353656533282,1.9560983397557021,0.5541550333457615,3.5298756161169917,-0.34385469917037437,0.7056018070939265,0.08988196633415611,0.08988196633415611,0.7890107225951967,0.9868153429369202,0.00028141998097456214,0.005662031673087069,revision_momentum_proxy_balanced_te_overlay_12_10d_floor50,revision_momentum_proxy_balanced,0.12,10,0.5,4.958751849439356,0.7056018070939265,0.9670306243887038,0.6274861048742195
consensus_multiplier_balanced_te_overlay_06_20d_floor75,441,5.549243801074586,1.9268128105749551,0.5460131026229513,3.528876507393108,-0.3424598854574413,0.5904919516352303,0.07030715219918128,0.07030715219918128,0.8052950815272636,0.9916755937495595,0.00022467461850075166,0.004428934288290514,consensus_multiplier_balanced_te_overlay_06_20d_floor75,consensus_multiplier_balanced,0.06,20,0.75,4.958751849439356,0.5904919516352303,0.8816118464640326,0.75
revision_momentum_proxy_balanced_te_overlay_10_10d_floor25,441,5.650989733880342,1.9527095587610277,0.5533782470813842,3.528706755388321,-0.3440644566563107,0.6922378844409867,0.08725239401069056,0.08725239401069056,0.7949185654610712,0.987541610885901,0.00027523233285723134,0.005496384186840684,revision_momentum_proxy_balanced_te_overlay_10_10d_floor25,revision_momentum_proxy_balanced,0.1,10,0.25,4.958751849439356,0.6922378844409867,0.9390944183989329,0.5229050873951829
revision_momentum_proxy_balanced_te_overlay_10_10d_floor50,441,5.650989733880342,1.9527095587610277,0.5533782470813842,3.528706755388321,-0.3440644566563107,0.6922378844409867,0.08725239401069056,0.08725239401069056,0.7949185654610712,0.987541610885901,0.00027523233285723134,0.005496384186840684,revision_momentum_proxy_balanced_te_overlay_10_10d_floor50,revision_momentum_proxy_balanced,0.1,10,0.5,4.958751849439356,0.6922378844409867,0.9390944183989329,0.5229050873951829
consensus_multiplier_balanced_te_overlay_06_10d_floor75,441,5.5416499994655295,1.924873117836622,0.5457274295498592,3.5271694505521647,-0.3435787268479288,0.5828981500261738,0.07079828725313313,0.07079828725313313,0.7881776371041396,0.9915491325365637,0.0002214350268182325,0.004459872888597725,consensus_multiplier_balanced_te_overlay_06_10d_floor75,consensus_multiplier_balanced,0.06,10,0.75,4.958751849439356,0.5828981500261738,0.889846060838448,0.75
revision_momentum_proxy_balanced_te_overlay_10_60d_floor25,441,5.658366940372318,1.9545806077612058,0.5541960953822579,3.5268754580687363,-0.34416072241609097,0.6996150909329621,0.08983579732671025,0.08983579732671025,0.7841229316599858,0.9868319650975165,0.00027953297130092205,0.005659123298992297,revision_momentum_proxy_balanced_te_overlay_10_60d_floor25,revision_momentum_proxy_balanced,0.1,60,0.25,4.958751849439356,0.6996150909329621,0.9639939075523427,0.7776572766018929
revision_momentum_proxy_balanced_te_overlay_10_60d_floor50,441,5.658366940372318,1.9545806077612058,0.5541960953822579,3.5268754580687363,-0.34416072241609097,0.6996150909329621,0.08983579732671025,0.08983579732671025,0.7841229316599858,0.9868319650975165,0.00027953297130092205,0.005659123298992297,revision_momentum_proxy_balanced_te_overlay_10_60d_floor50,revision_momentum_proxy_balanced,0.1,60,0.5,4.958751849439356,0.6996150909329621,0.9639939075523427,0.7776572766018929
revision_momentum_proxy_balanced_te_overlay_10_60d_floor75,441,5.658366940372318,1.9545806077612058,0.5541960953822579,3.5268754580687363,-0.34416072241609097,0.6996150909329621,0.08983579732671025,0.08983579732671025,0.7841229316599858,0.9868319650975165,0.00027953297130092205,0.005659123298992297,revision_momentum_proxy_balanced_te_overlay_10_60d_floor75,revision_momentum_proxy_balanced,0.1,60,0.75,4.958751849439356,0.6996150909329621,0.9639939075523427,0.7776572766018929
revision_momentum_proxy_balanced_te_overlay_12_40d_floor25,441,5.65811850301469,1.9545176121283943,0.5545143723571283,3.524737517298489,-0.3448411329688188,0.6993666535753347,0.09152920330899532,0.09152920330899532,0.7711223622960287,0.9863418079693949,0.00028008022013772206,0.005765797848939805,revision_momentum_proxy_balanced_te_overlay_12_40d_floor25,revision_momentum_proxy_balanced,0.12,40,0.25,4.958751849439356,0.6993666535753347,0.9905421242648847,0.8164937651278251
revision_momentum_proxy_balanced_te_overlay_12_40d_floor50,441,5.65811850301469,1.9545176121283943,0.5545143723571283,3.524737517298489,-0.3448411329688188,0.6993666535753347,0.09152920330899532,0.09152920330899532,0.7711223622960287,0.9863418079693949,0.00028008022013772206,0.005765797848939805,revision_momentum_proxy_balanced_te_overlay_12_40d_floor50,revision_momentum_proxy_balanced,0.12,40,0.5,4.958751849439356,0.6993666535753347,0.9905421242648847,0.8164937651278251
revision_momentum_proxy_balanced_te_overlay_12_40d_floor75,441,5.65811850301469,1.9545176121283943,0.5545143723571283,3.524737517298489,-0.3448411329688188,0.6993666535753347,0.09152920330899532,0.09152920330899532,0.7711223622960287,0.9863418079693949,0.00028008022013772206,0.005765797848939805,revision_momentum_proxy_balanced_te_overlay_12_40d_floor75,revision_momentum_proxy_balanced,0.12,40,0.75,4.958751849439356,0.6993666535753347,0.9905421242648847,0.8164937651278251
consensus_multiplier_return_focus_te_overlay_06_40d_floor75,441,5.587217760398697,1.9364981126912393,0.549550002654544,3.523788742311322,-0.32696606981157017,0.6284659109593411,0.09844577200703918,0.09844577200703918,0.6267257170051861,0.9838239665514725,0.0002448353057430187,0.006201500722771183,consensus_multiplier_return_focus_te_overlay_06_40d_floor75,consensus_multiplier_return_focus,0.06,40,0.75,4.958751849439356,0.6284659109593411,0.7785703645406103,0.75
revision_momentum_proxy_balanced_te_overlay_12_60d_floor25,441,5.650048027462073,1.9524706538311687,0.5545690122559972,3.520699156789308,-0.3453874194836959,0.6912961780227169,0.0920422768078271,0.0920422768078271,0.7595727926002117,0.9861886530030427,0.0002774317826674719,0.005798118441373298,revision_momentum_proxy_balanced_te_overlay_12_60d_floor25,revision_momentum_proxy_balanced,0.12,60,0.25,4.958751849439356,0.6912961780227169,0.9972207767452325,0.9331887319222713
revision_momentum_proxy_balanced_te_overlay_12_60d_floor50,441,5.650048027462073,1.9524706538311687,0.5545690122559972,3.520699156789308,-0.3453874194836959,0.6912961780227169,0.0920422768078271,0.0920422768078271,0.7595727926002117,0.9861886530030427,0.0002774317826674719,0.005798118441373298,revision_momentum_proxy_balanced_te_overlay_12_60d_floor50,revision_momentum_proxy_balanced,0.12,60,0.5,4.958751849439356,0.6912961780227169,0.9972207767452325,0.9331887319222713
revision_momentum_proxy_balanced_te_overlay_12_60d_floor75,441,5.650048027462073,1.9524706538311687,0.5545690122559972,3.520699156789308,-0.3453874194836959,0.6912961780227169,0.0920422768078271,0.0920422768078271,0.7595727926002117,0.9861886530030427,0.0002774317826674719,0.005798118441373298,revision_momentum_proxy_balanced_te_overlay_12_60d_floor75,revision_momentum_proxy_balanced,0.12,60,0.75,4.958751849439356,0.6912961780227169,0.9972207767452325,0.9331887319222713
revision_momentum_proxy_balanced_te_overlay_08_10d_floor50,441,5.605075913673032,1.9410445808932537,0.5519188682920143,3.516902016595432,-0.34665677907958903,0.646324064233676,0.08211143225044952,0.08211143225044952,0.7869600018908629,0.9889097030907601,0.00025642227332966356,0.0051725340364290025,revision_momentum_proxy_balanced_te_overlay_08_10d_floor50,revision_momentum_proxy_balanced,0.08,10,0.5,4.958751849439356,0.646324064233676,0.8838193994512134,0.5
consensus_multiplier_balanced_te_overlay_06_60d_floor75,441,5.535104821491475,1.9232005016858644,0.5468494378683159,3.5168738751615596,-0.33804148278597645,0.5763529720521197,0.07105687845206837,0.07105687845206837,0.7856713721072742,0.9915246112069188,0.0002215371237741919,0.004476162602969456,consensus_multiplier_balanced_te_overlay_06_60d_floor75,consensus_multiplier_balanced,0.06,60,0.75,4.958751849439356,0.5763529720521197,0.8478381529934355,0.75
revision_momentum_proxy_balanced_te_overlay_08_10d_floor25,441,5.603173013847405,1.9405603767671846,0.5518762401295518,3.5162962919216127,-0.34665677907958903,0.6444211644080493,0.08198291531671767,0.08198291531671767,0.7859005499555444,0.9889426059263994,0.00025567626283479064,0.005164438230573882,revision_momentum_proxy_balanced_te_overlay_08_10d_floor25,revision_momentum_proxy_balanced,0.08,10,0.25,4.958751849439356,0.6444211644080493,0.8804262906590195,0.41832406991614635
revision_momentum_proxy_balanced_te_overlay_08_10d_floor75,441,5.601472093298319,1.9401275168439378,0.5523927666159439,3.5122246960790293,-0.34651458300960525,0.642720243858963,0.08432611805266968,0.08432611805266968,0.7655578509216407,0.9883201979448731,0.0002561766734641523,0.0053120461284485295,revision_momentum_proxy_balanced_te_overlay_08_10d_floor75,revision_momentum_proxy_balanced,0.08,10,0.75,4.958751849439356,0.642720243858963,0.9177649137336646,0.75
consensus_multiplier_return_focus_te_overlay_06_10d_floor75,441,5.57376121205038,1.9330687486618259,0.5503855095551705,3.5122086521212372,-0.33350193323892907,0.6150093626110245,0.09966715707226098,0.09966715707226098,0.6118391987994497,0.9834674076382327,0.00024198521241948834,0.006278440749857499,consensus_multiplier_return_focus_te_overlay_06_10d_floor75,consensus_multiplier_return_focus,0.06,10,0.75,4.958751849439356,0.6150093626110245,0.8133400568457172,0.75
revision_momentum_proxy_return_focus_te_overlay_12_10d_floor50,441,5.70529883851918,1.9664630011777038,0.5599583067778087,3.5118025348947914,-0.33848549615948087,0.7465469890798246,0.12396322189177025,0.12396322189177025,0.6247539814689647,0.9752304529001565,0.0003073274461611277,0.007808948972474807,revision_momentum_proxy_return_focus_te_overlay_12_10d_floor50,revision_momentum_proxy_return_focus,0.12,10,0.5,4.958751849439356,0.7465469890798246,0.8864534045089241,0.5
revision_momentum_proxy_return_focus_te_overlay_12_10d_floor25,441,5.69787078293877,1.964584718166349,0.5598428296985157,3.509171885302718,-0.3383773386405854,0.7391189334994142,0.12377354572462526,0.12377354572462526,0.620054767848841,0.9752957050825508,0.00030454911571472387,0.0077970004970485795,revision_momentum_proxy_return_focus_te_overlay_12_10d_floor25,revision_momentum_proxy_return_focus,0.12,10,0.25,4.958751849439356,0.7391189334994142,0.8828640840397329,0.42874281095464695
consensus_multiplier_return_focus_te_overlay_10_40d_floor75,441,5.593544737832458,1.9381094875652143,0.5524450825887278,3.50823918729322,-0.3222962039023394,0.6347928883931022,0.1096279237130496,0.1096279237130496,0.5816539605433974,0.980113158115588,0.0002530377619597013,0.006905910068883092,consensus_multiplier_return_focus_te_overlay_10_40d_floor75,consensus_multiplier_return_focus,0.1,40,0.75,4.958751849439356,0.6347928883931022,0.8748790023905941,0.75
revision_momentum_proxy_return_focus_te_overlay_06_20d_floor75,441,5.632853374596706,1.9481059273901007,0.5563317710956338,3.501698138780609,-0.34661444997385804,0.6741015251573508,0.10557894464979511,0.10557894464979511,0.6568809275574655,0.9818728972464267,0.0002752095043337132,0.006650848362571697,revision_momentum_proxy_return_focus_te_overlay_06_20d_floor75,revision_momentum_proxy_return_focus,0.06,20,0.75,4.958751849439356,0.6741015251573508,0.7784771908694365,0.75
revision_momentum_proxy_return_focus_te_overlay_08_20d_floor75,441,5.634432519712603,1.9485069829351445,0.5572830437605047,3.4964404619002285,-0.3466144499738578,0.6756806702732474,0.1091096950126441,0.1091096950126441,0.6415588049169991,0.9806966264677159,0.00027777891086178656,0.006873264729275255,revision_momentum_proxy_return_focus_te_overlay_08_20d_floor75,revision_momentum_proxy_return_focus,0.08,20,0.75,4.958751849439356,0.6756806702732474,0.8146372851518708,0.75
consensus_multiplier_return_focus_te_overlay_06_10d_floor50,441,5.4732043295101365,1.907346215639084,0.5457999646307682,3.494588382630983,-0.3482975013702486,0.5144524800707808,0.07893369032356695,0.07893369032356695,0.6306415381930993,0.9894886653635849,0.00019753517413060326,0.004972355110970087,consensus_multiplier_return_focus_te_overlay_06_10d_floor50,consensus_multiplier_return_focus,0.06,10,0.5,4.958751849439356,0.5144524800707808,0.6917218699604785,0.5
revision_momentum_proxy_return_focus_te_overlay_06_60d_floor75,441,5.601468788401438,1.9401266757484832,0.5563514412314372,3.4872322276260768,-0.3466144499738578,0.6427169389620824,0.10533816776074587,0.10533816776074587,0.632686695232411,0.9819589081209867,0.00026446848112056983,0.006635680844241313,revision_momentum_proxy_return_focus_te_overlay_06_60d_floor75,revision_momentum_proxy_return_focus,0.06,60,0.75,4.958751849439356,0.6427169389620824,0.7675339366515838,0.75
revision_momentum_proxy_balanced_te_overlay_10_40d_floor25,441,5.560995567967435,1.9298126777777704,0.5535416458856794,3.4863007907743335,-0.3451731770411637,0.6022437185280793,0.087452635316475,0.087452635316475,0.7050347891006137,0.9874936873407612,0.00024467123133588823,0.005508998203443268,revision_momentum_proxy_balanced_te_overlay_10_40d_floor25,revision_momentum_proxy_balanced,0.1,40,0.25,4.958751849439356,0.6022437185280793,0.9521268514279847,0.6804114709398543
revision_momentum_proxy_balanced_te_overlay_10_40d_floor50,441,5.560995567967435,1.9298126777777704,0.5535416458856794,3.4863007907743335,-0.3451731770411637,0.6022437185280793,0.087452635316475,0.087452635316475,0.7050347891006137,0.9874936873407612,0.00024467123133588823,0.005508998203443268,revision_momentum_proxy_balanced_te_overlay_10_40d_floor50,revision_momentum_proxy_balanced,0.1,40,0.5,4.958751849439356,0.6022437185280793,0.9521268514279847,0.6804114709398543
revision_momentum_proxy_balanced_te_overlay_12_20d_floor25,441,5.5627992694696395,1.9302729037736914,0.5537235266117184,3.4859867984753987,-0.3457784254969283,0.6040474200302839,0.08967848092993866,0.08967848092993866,0.6901991706518656,0.9868473862098487,0.00024561909985382067,0.005649213297492049,revision_momentum_proxy_balanced_te_overlay_12_20d_floor25,revision_momentum_proxy_balanced,0.12,20,0.25,4.958751849439356,0.6040474200302839,0.9808143470959954,0.6833121808644003
revision_momentum_proxy_balanced_te_overlay_12_20d_floor50,441,5.5627992694696395,1.9302729037736914,0.5537235266117184,3.4859867984753987,-0.3457784254969283,0.6040474200302839,0.08967848092993866,0.08967848092993866,0.6901991706518656,0.9868473862098487,0.00024561909985382067,0.005649213297492049,revision_momentum_proxy_balanced_te_overlay_12_20d_floor50,revision_momentum_proxy_balanced,0.12,20,0.5,4.958751849439356,0.6040474200302839,0.9808143470959954,0.6833121808644003
revision_momentum_proxy_return_focus_te_overlay_12_10d_floor75,441,5.660427394525296,1.955103033095333,0.560874986073023,3.4858089264847134,-0.3430253679430951,0.7016755450859407,0.1272374960046432,0.1272374960046432,0.5823772252991473,0.9739742847037084,0.00029404849157617244,0.008015208854068104,revision_momentum_proxy_return_focus_te_overlay_12_10d_floor75,revision_momentum_proxy_return_focus,0.12,10,0.75,4.958751849439356,0.7016755450859407,0.9211742376673346,0.75
